Tiempo (mseg)	Length 	Destinos
24938320	42	12511616870
24938320	42	124926645
24938320	42	12213810252
24938320	42	222134170126
24938359	28	12213810252
24938359	28	22239193234
24938359	42	60223249107
24938427	42	2217139231
24938427	42	22105227
24938427	1320	22105227
24938564	841	22105227
24938671	28	6021623610
24938779	42	11821294
24938789	28	222134170126
24938808	28	2127637158
24938916	60	125116168185
24939023	46	1942916946
24939062	28	6022222969
24939306	28	8412304
24939384	1320	22105227
24939492	42	8412304
24939511	42	2212054663
24939511	42	611639288
24939599	28	69158382
24939599	80	69158382
24939716	40	69158382
24939716	42	69158382
24939716	314	69158382
24939794	28	12511616870
24939833	28	2181120143
24939882	28	1942916945
24939931	28	1301928634
24939931	1320	22105227
24939951	60	5814230222
24939951	28	1942916950
24939990	68	2181120143
24939990	80	5814230222
24940029	1011	22105227
24940156	28	60223249107
24940185	28	6021623610
24940576	28	60223249107
24940576	28	673922211
24940576	46	60223249107
24940644	1320	22105227
24940957	76	21074129131
24940986	28	193205213189
24941025	28	2221380226
24941367	28	611639288
24941396	28	611639288
24941464	28	611639288
24941523	28	611639288
24941523	28	22213787104
24941582	28	611639288
24941972	28	2212054663
24942011	28	11821294
24942089	28	1942916946
24942119	28	1942916946
24942148	28	1942916946
24942177	28	1942916946
24942392	28	6021623610
24942392	28	1301928634
24942617	60	69158382
24942636	28	1187814717
24942968	958	22239193234
24943017	28	22239193234
24943125	60	5814230222
24943349	28	124926645
24943564	20	1254391234
24943583	1320	22105227
24943769	20	1252201738
24943769	1320	22105227
24943798	28	1942916950
24944033	380	69158382
24944033	28	69158382
24944091	28	69158382
24944794	1320	22105227
24945136	28	193205213188
24945351	348	12313156133
24945390	28	1942916946
24945419	28	1942916946
24945449	28	1942916946
24945478	28	1942916946
24945537	28	1942916946
24945673	28	1942916946
24945673	28	611639288
24945927	1320	22105227
24946093	60	5814230222
24946376	1320	22105227
24946552	28	1171219141
24946708	28	123927198
24946943	595	22105227
24947050	110	12511616870
24947187	28	1212419321
24947324	28	1942916950
24947500	28	123927198
24947656	42	2217139231
24947714	28	5814230222
24947753	40	5814230222
24947753	42	5814230222
24947753	314	5814230222
24947753	28	118345235
24947753	28	673922211
24947851	1116	12313156133
24947880	28	2127637158
24948105	28	1942916946
24948164	28	1942916946
24948183	28	1942916946
24948212	28	1942916946
24948242	28	1942916946
24948271	48	1942916946
24948291	28	123927198
24948476	28	8412304
24948476	46	8412304
24948583	42	1212419321
24948583	1320	1212419321
24948710	60	69158382
24948808	28	60223249107
24948837	28	60223249107
24948876	28	60223249107
24948916	28	60223249107
24948955	28	60223249107
24948994	28	60223249107
24949023	28	60223249107
24949052	28	60223249107
24949082	28	60223249107
24949101	28	1212419321
24949130	28	60223249107
24949208	48	2181120143
24949482	28	22239193234
24949560	28	2181120143
24949560	28	12213810252
24949560	42	604128161
24949560	42	9821624192
24949560	42	118345235
24949560	42	673922211
24949560	42	1187814717
24949677	52	21914897163
24949755	48	2181120143
24949755	42	1212419321
24949863	42	11821294
24949863	42	12313156133
24950048	76	12313156133
24950224	615	22105227
24950224	42	22105227
24950224	1095	22105227
24950244	28	604128161
24950332	28	611639288
24950361	28	611639288
24950390	28	611639288
24950449	28	12511616870
24950507	28	611639288
24950537	28	611639288
24950556	28	123927198
24950605	28	8412304
24950625	28	8412304
24950664	28	8412304
24950693	28	8412304
24950703	750	22105227
24950722	28	8412304
24950742	28	8412304
24950742	28	1942916946
24950771	28	8412304
24950800	28	1942916946
24950830	28	22105227
24950830	28	1301928634
24950830	28	8412304
24950869	28	8412304
24950888	60	125116168185
24950888	28	8412304
24950908	28	8412304
24950937	28	1942916946
24950966	28	8412304
24950996	28	8412304
24951025	28	1942916946
24951044	28	8412304
24951044	28	1942916946
24951044	42	12313156133
24951044	42	6021623610
24951044	42	11821294
24951044	42	123927198
24951044	42	1171219141
24951044	42	2181120143
24951044	42	2217139231
24951044	42	22213787104
24951044	42	2221380226
24951044	42	6022222969
24951044	42	12511616870
24951044	42	124926645
24951044	42	12213810252
24951044	42	222134170126
24951103	28	8412304
24951103	42	193205213188
24951123	28	8412304
24951152	28	8412304
24951181	28	8412304
24951201	28	8412304
24951230	28	8412304
24951259	28	8412304
24951279	28	8412304
24951308	28	8412304
24951337	28	8412304
24951367	48	8412304
24951367	28	11821294
24951367	42	193205213188
24951367	42	12313156133
24951367	42	6021623610
24951367	42	1942916950
24951367	42	22239193234
24951367	42	193205213189
24951367	42	1942916945
24951367	42	604128161
24951367	42	123927198
24951367	42	9821624192
24951367	42	118345235
24951367	42	2181120143
24951367	42	1212419321
24951367	42	2217139231
24951367	42	1187814717
24951367	42	69158382
24951386	28	193205213188
24951386	28	8412304
24951386	28	2181120143
24951386	42	60223249107
24951386	42	22105227
24951386	1320	22105227
24951425	28	1942916945
24951425	28	8412304
24951425	28	60223249107
24951425	28	2217139231
24951533	46	8412304
24951640	42	611639288
24951767	28	2212054663
24951855	28	193205213189
24952041	28	193205213189
24952138	1320	22105227
24952246	28	6022222969
24952246	576	22105227
24952294	28	9821624192
24952294	28	673922211
24952392	76	22239193234
24952392	28	1187814717
24952646	28	1187814717
24952646	1002	22105227
24952695	28	1212419321
24952939	1320	22105227
24953134	28	1942916950
24953134	28	1171219141
24953271	28	12511616870
24953300	28	193205213188
24953457	1320	22105227
24953652	28	5814230222
24953740	28	611639288
24953886	28	8412304
24953916	28	8412304
24953935	28	8412304
24953964	28	8412304
24953994	28	8412304
24954023	28	8412304
24954052	28	8412304
24954082	48	8412304
24954082	1320	22105227
24954121	28	8412304
24954150	28	8412304
24954179	28	8412304
24954208	28	8412304
24954228	28	8412304
24954257	28	8412304
24954287	28	8412304
24954433	28	12511616870
24954433	1320	22105227
24954501	28	22239193234
24954531	28	1942916946
24954941	48	8412304
24954970	28	8412304
24955224	28	1171219141
24955498	314	5814230222
24955556	28	22213787104
24955673	28	2181120143
24955859	28	60223249107
24955859	1055	22105227
24955888	144	12313156133
24955888	28	60223249107
24955917	28	60223249107
24955937	28	60223249107
24955957	28	60223249107
24955986	28	60223249107
24956015	28	60223249107
24956064	28	60223249107
24956103	28	60223249107
24956132	28	222134170126
24956132	28	60223249107
24956132	42	1942916946
24956132	42	12313156133
24956132	42	22239193234
24956132	42	1942916945
24956132	42	1301928634
24956132	42	2217139231
24956132	42	2221380226
24956132	42	6022222969
24956132	42	124926645
24956132	42	12213810252
24956132	42	222134170126
24956230	28	6022222969
24956269	28	2221380226
24956269	28	69158382
24956376	28	12313156133
24956376	76	1301928634
24956376	52	130192866
24956376	20	11821294
24956406	28	12313156133
24956513	42	2217139231
24956748	28	9821624192
24957099	28	8412304
24957128	28	8412304
24957177	28	8412304
24957285	28	8412304
24957402	28	8412304
24957509	28	8412304
24957529	28	8412304
24957548	28	22105227
24957626	28	8412304
24957695	42	22105227
24957792	42	6021623610
24957792	28	8412304
24957822	28	8412304
24957822	28	2217139231
24957880	28	8412304
24957880	28	69158382
24957978	28	1942916945
24957978	28	8412304
24958017	28	8412304
24958095	60	5814230222
24958095	28	118345235
24958339	1320	22105227
24958466	28	124926645
24958603	48	611639288
24958642	28	611639288
24958671	28	611639288
24958701	28	611639288
24958720	76	2217139231
24958759	28	611639288
24958808	28	2217139231
24958808	1223	22105227
24959257	28	12313156133
24959365	46	611639288
24959560	52	130192866
24959619	1320	22105227
24959677	28	8412304
24959765	28	1301928634
24959785	28	8412304
24959882	28	1301928634
24959882	28	8412304
24959921	28	604128161
24959921	42	5814230222
24959951	42	222134170126
24960009	28	8412304
24960097	28	1942916946
24960468	1320	22105227
24960595	28	8412304
24960703	28	8412304
24960722	1226	22105227
24960830	60	69158382
24960878	28	8412304
24960878	28	1942916946
24960986	46	8412304
24961123	28	12313156133
24961201	28	9821624192
24961542	28	8412304
24961767	28	22239193234
24961796	28	9821624192
24962324	28	12313156133
24962373	28	12313156133
24962373	1320	22105227
24962470	28	69158382
24962626	76	12511616870
24962626	28	5814230222
24962871	28	193205213188
24962900	28	1942916946
24963076	28	193205213188
24963476	28	8412304
24963505	28	8412304
24963554	28	8412304
24963583	1320	22105227
24963583	48	8412304
24963623	28	8412304
24963652	28	8412304
24963681	28	8412304
24963740	48	8412304
24963867	28	8412304
24963876	42	1942916946
24963876	42	12313156133
24963876	42	6021623610
24963876	42	1942916950
24963876	42	193205213189
24963876	42	1942916945
24963876	42	22105227
24963876	42	604128161
24963876	42	1301928634
24963876	42	2181120143
24963876	42	1212419321
24963876	42	2217139231
24963876	42	12511616870
24963876	42	611639288
24963876	42	1187814717
24964169	28	69158382
24964316	28	12313156133
24964414	1320	22105227
24964462	76	22239193234
24964462	110	12313156133
24964550	48	1187814717
24964716	28	1942916945
24964824	28	1187814717
24964902	28	2181120143
24964902	28	222134170126
24964970	28	22239193234
24965087	28	1187814717
24965087	28	193205213189
24965117	42	123927198
24965146	48	1212419321
24965302	28	611639288
24965332	1320	22105227
24965439	42	123927198
24965439	28	604128161
24965439	652	22105227
24965507	28	8412304
24965654	52	130192866
24965654	46	8412304
24965683	28	1942916950
24965683	28	1942916946
24965898	28	22239193234
24965996	28	611639288
24966074	28	1301928634
24966181	28	1301928634
24966318	28	1301928634
24966318	28	9821624192
24966474	28	1942916946
24966474	1320	22105227
24966582	28	1942916946
24966708	40	130192866
24966787	28	60223249107
24966787	74	130192866
24966865	28	60223249107
24966923	28	60223249107
24966953	28	60223249107
24966982	28	60223249107
24967001	28	60223249107
24967021	28	2181120143
24967021	48	60223249107
24967343	28	60223249107
24967402	28	1212419321
24967548	28	8412304
24967578	28	8412304
24967597	28	8412304
24967626	28	8412304
24967656	28	8412304
24967685	28	8412304
24967714	28	8412304
24967744	48	8412304
24967744	28	1212419321
24968232	1320	22105227
24968388	959	22105227
24968544	28	193205213189
24968583	28	8412304
24968623	28	8412304
24968652	28	8412304
24968759	28	118345235
24968759	46	60223249107
24968876	28	6021623610
24969003	28	60223249107
24969121	76	22213787104
24969169	28	8412304
24969199	28	8412304
24969228	28	8412304
24969248	28	8412304
24969277	28	8412304
24969316	28	8412304
24969345	28	8412304
24969365	28	8412304
24969365	42	12313156133
24969365	42	6021623610
24969365	42	22239193234
24969365	42	123927198
24969365	42	118345235
24969365	42	2217139231
24969365	42	2221380226
24969365	42	124926645
24969365	42	1187814717
24969365	42	12213810252
24969365	42	222134170126
24969365	42	69158382
24969365	42	5814230222
24969472	42	60223249107
24969687	42	5814230222
24969707	28	611639288
24969833	86	130192866
24969912	28	22239193234
24970078	42	9821624192
24970205	80	20212160237
24970273	28	1212419321
24970302	28	611639288
24970341	28	611639288
24970361	28	69158382
24970390	28	611639288
24970625	28	611639288
24970673	28	611639288
24970703	28	611639288
24971484	42	22105227
24971630	28	2217139231
24971718	28	8412304
24971777	1320	22105227
24971884	46	1187814717
24972021	1320	22239193234
24972070	1003	22105227
24972099	28	8412304
24972548	28	1301928634
24972675	28	1187814717
24972773	28	2181120143
24972773	28	1212419321
24972841	28	130192866
24973281	60	20212160237
24973330	28	2217139231
24973359	80	2188736106
24973427	28	8412304
24973447	28	130192866
24973447	28	8412304
24973496	28	8412304
24973515	28	8412304
24973544	28	8412304
24973574	28	8412304
24973613	28	8412304
24973662	28	8412304
24973710	28	8412304
24973730	28	222134170126
24973916	28	118345235
24974003	28	2217139231
24974111	42	1187814717
24974238	28	6021623610
24974267	28	22239193234
24974345	20	11821294
24974345	28	1212419321
24974609	28	8412304
24974638	28	8412304
24974658	28	8412304
24974697	28	8412304
24974912	28	8412304
24974951	60	125116168185
24974951	28	8412304
24974980	28	8412304
24975009	28	8412304
24975039	28	8412304
24975058	28	8412304
24975087	28	8412304
24975087	42	193205213188
24975087	42	12313156133
24975087	42	6021623610
24975087	42	22239193234
24975087	42	1942916945
24975087	42	604128161
24975087	42	123927198
24975087	42	2181120143
24975107	42	1212419321
24975107	42	2217139231
24975107	42	12511616870
24975117	42	1187814717
24975742	28	1942916945
24975917	28	60223249107
24975947	28	193205213188
24976025	28	124926645
24976406	60	2188736106
24976640	28	2221380226
24977099	28	2181120143
24977099	42	22105227
24977226	1320	22105227
24977578	28	222134170126
24977626	1320	22105227
24977822	28	611639288
24977929	28	118345235
24977949	1046	22105227
24978017	28	8412304
24978125	46	8412304
24978183	1118	22105227
24978867	28	9821624192
24979023	28	1212419321
24979023	1320	22105227
24979169	28	2217139231
24979189	28	1212419321
24979189	76	2127637158
24979189	52	12118622743
24979189	20	604128161
24979296	76	8412304
24979296	52	1221401832
24979296	20	9821624192
24979306	76	130192869
24979306	52	19320521342
24979306	20	118345235
24979326	60	20212160237
24979326	28	60223249107
24979326	20	2221380226
24979355	28	22239193234
24979355	28	60223249107
24979355	76	6021623610
24979355	52	130192868
24979355	20	12511616870
24979394	28	60223249107
24979394	1320	22105227
24979394	20	2217139231
24979414	28	60223249107
24979414	76	8412304
24979414	52	1923317824
24979414	20	22239193234
24979453	28	60223249107
24979453	76	130192869
24979453	52	1252201738
24979482	28	60223249107
24979511	28	60223249107
24979824	28	6021623610
24980068	28	1187814717
24980234	1320	22105227
24980332	28	1187814717
24980332	42	124926645
24980332	42	12213810252
24980332	42	222134170126
24980332	42	5814230222
24980576	76	2212054663
24980576	28	1187814717
24980615	1320	22105227
24980849	28	2181120143
24980908	28	193205213189
24981064	28	8412304
24981181	28	1187814717
24981210	28	6021623610
24981210	46	8412304
24981289	28	1187814717
24981396	28	611639288
24981621	28	20212160237
24981689	40	20212160237
24981689	42	20212160237
24981689	314	20212160237
24981689	28	1942916946
24981738	28	611639288
24981787	28	611639288
24981787	42	69158382
24981816	28	8412304
24981816	42	12313156133
24981816	42	22105227
24981845	28	8412304
24981845	28	611639288
24981884	28	611639288
24981914	28	8412304
24981953	48	611639288
24981982	28	611639288
24982011	28	8412304
24982050	28	8412304
24982070	28	8412304
24982099	28	8412304
24982128	28	8412304
24982187	60	5814230222
24982187	28	8412304
24982216	28	8412304
24982236	28	1301928634
24982236	28	8412304
24982294	52	12118622743
24982294	52	1221401832
24982294	52	19320521342
24982294	28	8412304
24982343	28	8412304
24982373	28	8412304
24982392	28	124926645
24982392	28	8412304
24982460	60	2188736106
24982460	52	130192868
24982460	52	1923317824
24982460	52	1252201738
24982460	28	8412304
24982480	28	8412304
24982519	28	8412304
24982539	48	8412304
24982539	42	193205213188
24982539	42	1942916946
24982539	42	12313156133
24982539	42	6021623610
24982539	42	1942916945
24982539	42	22105227
24982539	42	1301928634
24982539	42	123927198
24982539	42	1187814717
24982539	42	5814230222
24983466	42	123927198
24983564	42	5814230222
